JobTitle,Company,Location,Min Salary,Max Salary,JobType,Summary,Date Posted,JobUrl
av / it technician,STAGNO TECH SDN BHD,Kuala Lumpur,1600,1600,Full-time,diploma computer science data communication net related preferably 12,14/6/2024,https://malaysia.indeed.com/rc/clk?jk=c301d9fe30d00c84&bb=XWVLZnX7nCJY9FME2gABHFHK2o3T9AAWMj67z0T7p9WiKJjrHvcLU8_XoBHQzqsCikz4CSZmDQlSyq3txpxrjIkOYsnTpQ7tFH8FEqBc3G7E--Koyyq_yLYkLch_zUnQ&xkcb=SoBH67M3_U0Njx0O0Z0CbzkdCdPP&fccid=88fdc3cd1d326c01&cmp=STAGNO-Tech-Sdn-Bhd&ti=Audio+Visual+Technician&vjs=3
safety coordinator,Anradus Pte Ltd,Kuala Lumpur,9000,10500,Full-time ,5 on fry 9 6 am package variable   support principal consultant projectrelated,14/6/2024,https://malaysia.indeed.com/rc/clk?jk=2a371a925d138a6c&bb=XWVLZnX7nCJY9FME2gABHO2PFCXy1gK1EAvS7SJaqUSeLC38gLETR0uiCx13wbtxd2dyYE_lk2Fo4UWPT6uTifYRHHVR1TlP_ee9pgUzz4oYkY93Qjfkm6qNmVFfhItO&xkcb=SoCu67M3_U0NjwUO0Z0KbzkdCdPP&fccid=3de18cfd2560ba9a&cmp=Anradus-Pte-Ltd&ti=Safety+Coordinator&vjs=3
cnc machinist,Anradus Pte Ltd,Kuala Lumpur,9000,10800,Full-time ,55 on fry 8 5 am sat 8 12 am package housing to variable romance,14/6/2024,https://malaysia.indeed.com/rc/clk?jk=49cd7f08abc7db54&bb=XWVLZnX7nCJY9FME2gABHGw2py2X8J7XSrJwYo6Qcm43p566vjldVgtTMiaj3LRLrLiULrTXLXyx3TqMwNifAh_w0NwmNDljNxrWkXHxyWO3EB--Z2lOI9sKXpgPUyaU&xkcb=SoAz67M3_U0NjwUO0Z0JbzkdCdPP&fccid=3de18cfd2560ba9a&cmp=Anradus-Pte-Ltd&ti=CNC+Machinist&vjs=3
"aircraft technician, customer support officer",APPING TECHNOLOGY SDN BHD,Sepang,1000,4000,Full-time,title customer support specialist engineering part procurement seeking my motivated customer support specialist,15/6/2024,https://malaysia.indeed.com/rc/clk?jk=73c5c542edd891c2&bb=h9DymjRo8R067DRERyVZo_4K1RX-6DnwFwI5i7BSMZwpX8oFZG4DT5kC-FxEMZsaoDEqjqnNNH7ebthc8HMCKTkhVSu9MWqxG5WW5Ryo6Dm1gasFqY8aP2-gnJauGOWS&xkcb=SoCM67M3_U0Ntj0-KR0NbzkdCdPP&fccid=400e8af72bd21a66&cmp=APPING-TECHNOLOGY-SDN-BHD&ti=Customer+Support+Representative&vjs=3
software support technician,SDMK Precision Engineering Sdn Bhd,Shah Alam,2500,3000,Full-time ,research identify solution software hardware issue diagnose troubleshoot technical issue account setup server issue network,13/6/2024,https://malaysia.indeed.com/rc/clk?jk=aeb9f98cff207329&bb=h9DymjRo8R067DRERyVZoyjLHXap_JSwlJFOcoiDPcwwngA53jyR-Yhku90CnXOk00eNfmOFVhpGojF6gZWoSKJtleIuuTLCsGIQ-4Azlb8U2ZUS56C4y4lorb89PFYi&xkcb=SoDr67M3_U0Ntj0-KR0FbzkdCdPP&fccid=0e0ad69957bb054b&cmp=SDMK-Sdn-Bhd&ti=Support+Specialist&vjs=3
it support,KINTETSU WORLD EXPRESS,Sepang,1600,1900,Full-time ,support we general application maintenance support customer system application maintenance 55 week on sat,14/6/2024,https://malaysia.indeed.com/rc/clk?jk=6a034f8950e93863&bb=AldR99BPOhqIUwNbmVxXLfFFy1iYva4c06ltfWywZWh1wUc_BCo4yUr2UdmQVkNpft6qMDZRPvLKInkZZTdNEaZPVo9sRl_ak4GL2TiR4kVWxYas5oN3q_FP26ZW-Iag&xkcb=SoD567M3_U0NX1zUox0ObzkdCdPP&fccid=41a1c4c9c37cce83&cmp=Kintetsu-World-Express&ti=IT+Support&vjs=3
graphic designer,Aisling Search & Selection,Remote in Kuala Lumpur,4500,8000,Full-time ,2 office 3 of though sense in anytime minimal vision execute delivery expected,13/6/2024,https://malaysia.indeed.com/rc/clk?jk=263268fa983a2101&bb=AldR99BPOhqIUwNbmVxXLf0SVGjyjEwk8Kfu8KRpy5u62e93KG2gBZ8ct4zbgK2Ef8Yy2y93XfCZ3BYBTlODRmUWrquGpoub71Gg_ozEcxBP_dO-QxKM3L7zHXVOKaJ_&xkcb=SoBk67M3_U0NX1zUox0NbzkdCdPP&fccid=76587328b8282eb1&cmp=Aisling-Search-%2526-Selection&ti=Graphic+Designer&vjs=3
it engineer - mnc manufacturing,JOBBUILDER,Johor Bahru,2800,5000,Full-time,  technical support employee network infrastructure a desktop system software hardware,19/5/2024,https://malaysia.indeed.com/rc/clk?jk=2c6d56b451b1bfb0&bb=AldR99BPOhqIUwNbmVxXLfM5bo45Y5N7YO-Mxlsg_QDdaMlfY52bAbjCgbBlZhT3eRig0iA29ddNDOPCRct3GrTn9SG_A4cp0BMwDS_S8j8tgcE4YkcmXXEYebbxvREY&xkcb=SoDQ67M3_U0NX1zUox0MbzkdCdPP&fccid=31f6d7ff0860a769&cmp=JOBBUILDER&ti=IT+Systems+Engineer&vjs=3
mechanical engineer @ sg job,JOBBUILDER,Johor Bahru,7000,12000,Full-time ,design mechanical electrical system building related service plan execute work plan site in 35,23/5/2024,https://malaysia.indeed.com/rc/clk?jk=084330dc5fecfc87&bb=AldR99BPOhqIUwNbmVxXLRQykVINZHp6GoZK_wSJoWugFmn_4YswcjQsMqBDA4Gguml6ZVnHVfKJ7HO8kku7N24TTO6Oxw5dnb12cT4ngM804uKgLHKsqi3iJOYYCV8J&xkcb=SoA567M3_U0NX1zUox0DbzkdCdPP&fccid=31f6d7ff0860a769&cmp=JOBBUILDER&ti=Mechanical+Engineer&vjs=3
systems engineer - kuchai lama,IXI SOLUTIONS SDN BHD,Kuchai Lama,3000,5000,Full-time,survive la support   la support keep customer system infrastructure collaborate customer technical infrastructure,14/6/2024,https://malaysia.indeed.com/rc/clk?jk=e2b4ec782ae8fd43&bb=AldR99BPOhqIUwNbmVxXLcqaL_gEyXmwCNrl0ILzceA7NsdKMIwPIm6oOrirB5As-tG4EV_PB37fgi8rjndeQbq34ENq_8bQ8GhxR6DoyNZ--4LYao3yXa1tvF-enzuT&xkcb=SoAQ67M3_U0NX1zUox0BbzkdCdPP&fccid=714f8249b86fc354&cmp=IXI-SOLUTIONS-SDN-BHD&ti=System+Engineer&vjs=3
brew crew - petron rawang,The Coffee Bean & Tea Leaf (M) Sdn Bhd,Kuala Lumpur,2400,2400,Full-time ,bring passion   share best specialty coffee tea customer type,19/5/2024,https://malaysia.indeed.com/rc/clk?jk=d632011280fc3cb5&bb=AldR99BPOhqIUwNbmVxXLRwpmYWVQB7P1EQi1Iwfms_hSfqMil9c2rDTLe2aX5PmJa4u3I6gDZCOkyfNbWVwHNYLVXD5XD-bktkIut9XCLweuFMGA7YM4ptCdRD4PRky&xkcb=SoAq67M3_U0NX1zUox0HbzkdCdPP&fccid=789e0e7ba28f2485&cmp=The-Coffee-Bean-%2526-Tea-Leaf&ti=Crew+Member&vjs=3
it service desk analysts,Esync software services Sdn Bhd,Kuala Lumpur,3000,7000,Permanent,business language proficiency koreanjapanese work start 8 my us consulting tool analysis execution project,14/6/2024,https://malaysia.indeed.com/rc/clk?jk=b75b7921a2edbb75&bb=Gn4MZnoZ0IMIoLynoOHYN6ERBFwOqnep-AAAuH8YBWkDVCtnMDLWIZRZXD9YCSbkQlrF_6Yue3GrnLls1a5iNqCAGJMQWlJ8nSXfUUlWIWnld4yBUyhKlSM1OatPx-tR&xkcb=SoCg67M3_U0NRl0-KR0NbzkdCdPP&fccid=e0c9f06877b6b5e7&cmp=LTH-GROUP-ASIA&ti=IT+Support&vjs=3
it technician/ it assistant,Disk Precision Industries (M) Sdn Bhd,Ulu Tiram,1800,2500,Full-time,  support daily hardware software related issue installation maintenance standard software pa notebook,14/6/2024,https://malaysia.indeed.com/rc/clk?jk=ce4ee3abffbb6bd8&bb=Gn4MZnoZ0IMIoLynoOHYN_snh8j5f4rA1--oO5epi3WLd5Y5Vm3pL66gIItWuVIHM3jii1vuDc9L9LNKYIP2ckRxtKN95JOpTxLwC22zu2FHQSrn2PCyG82eR5Bww94O&xkcb=SoBa67M3_U0NRl0-KR0GbzkdCdPP&fccid=7515f2d8999d7960&cmp=Disk-Precision-Industries-%28M%29-Sdn-Bhd&ti=IT+Technician&vjs=3
funny fresh head,Quantum Unlimited (Revolution Runner SDN. BHD.),Putrajaya,800,4000,Full-time,someone who life party read room know funny putrajaya reliably commute planning relocate starting work,7/6/2024,https://malaysia.indeed.com/rc/clk?jk=13911689de1f639e&bb=OgefT24C5n2ntizyt11JD1lYM7Sv6ao_E7Zy9UXfqCyed05MRuIBxFtYePC39fPP3yhynH5GlqRTjOycIW7IbrPneS6_fUbw9S8v2d-ZXSRYb0jZjUVKy2uyeavhhqtw&xkcb=SoDh67M3_U0NbWUO0Z0KbzkdCdPP&fccid=75230eadb6fc145d&cmp=Trojaneers-%28NX-Dimension%29&ti=Funny+Fresh+Head+%28full-time%29&vjs=3
helpdesk support,IT Business Solutions Sdn Bhd,Kuala Lumpur,8000,9000,Contract,level no read write japan's speaking,14/6/2024,https://malaysia.indeed.com/rc/clk?jk=fd46bdb120846357&bb=OgefT24C5n2ntizyt11JDy646M9zCwlWaXPTkBW2nWO5-katuHs0VXkUB6tSL9PnCRo5d0j6Q-pu9v5ZwVha9saOk_tUNMbmtl8JpD8HH3RAkEhR7orTLzMoXiferJjb&xkcb=SoB867M3_U0NbWUO0Z0JbzkdCdPP&fccid=b5c537f98c4fb15e&cmp=IT-Business-Solutions&ti=Technical+Support+Specialist&vjs=3
senior programmers,SMART FIVE SYSTEMS SDN BHD,Kuala Lumpur,3500,5000,Full-time,coaching candidate posse least diplomaadvancedergraduate diploma computer scienceinformation,13/6/2024,https://malaysia.indeed.com/rc/clk?jk=465fcc683e39ed9a&bb=OgefT24C5n2ntizyt11JD5qD_UxBBWzj6VGd8MeXxZxQKYvmLQwAQFkj15CMfhxWLr76-iavL1uickqAFvu38LfJWJOP3QgLIJxA_ZM6eDDQncD4KU4NUbzCLdvpePMb&xkcb=SoBG67M3_U0NbWUO0Z0PbzkdCdPP&fccid=69173550700f5286&cmp=Smart-Five-Systems-Pte-Ltd&ti=Senior+Programmer&vjs=3
it support engineer,EAGLERISE MALAYSIA SDN. BHD.,Shah Alam,4000,6000,Full-time,eaglerise devoted   competitive power supply component solution global market fluent mandarinenglish speaking,7/6/2024,https://malaysia.indeed.com/rc/clk?jk=18e952cc74fab6bb&bb=OgefT24C5n2ntizyt11JDxWPPweYPprcxs8f-e_GEozp8cW5118nYo0nj2zjpb_QQmqYADaf01QKNA8QJvdfEcVg3rNSZqnAiQlgCMe3J18e0qCo8swSmlApBzxYP9qI&xkcb=SoBv67M3_U0NbWUO0Z0NbzkdCdPP&fccid=b78a8cdb8e3309d5&cmp=Eaglerise-Malaysia-Sdn.-Bhd.&ti=IT+Support&vjs=3
it - project team lead,Nestron Tech Sdn Bhd,Bukit Bintang,5000,6000,Full-time ,focus customization turnkey solution neutron embodies new era comfortable intelligent living mobile ape 2 required,14/6/2024,https://malaysia.indeed.com/rc/clk?jk=9f69fcba4f52392f&bb=OgefT24C5n2ntizyt11JD70_h3kw9AylhlsYu_lulDiQydOe3bT3Z1T7fRkhKq39bM9_XgSq7eWJhTFo_1bfpuzDNOU_hzEnHKlyVw8-G33aq7zDJVqDSuvsCFcyeR2-&xkcb=SoDb67M3_U0NbWUO0Z0MbzkdCdPP&fccid=6c50c93e080bc03a&cmp=nestron&ti=Project+Lead&vjs=3
it project manager,TENTACLE TECH SSO SDN BHD,Kuala Lumpur,6000,10000,Full-time ,program management overseeing project excellent communication internal skill proficiency project planning execution,14/6/2024,https://malaysia.indeed.com/rc/clk?jk=966c586565942181&bb=OgefT24C5n2ntizyt11JD-humc3lEsfA5oQ42PEaIvut_Ug2GC4hk4-4ShHnq3UljcRPYTPzuD3YniYb9PLxBwiG_rggsLCjY0yPfwVXMExCiHF-BgCfgC2hqnm5n1kO&xkcb=SoCG67M3_U0NbWUO0Z0CbzkdCdPP&fccid=6f732ef1ecbd0a85&cmp=TENTACLE-TECH-SSO-SDN-BHD&ti=IT+Project+Manager&vjs=3
mis officer,Synturn (M) Sdn Bhd,Ulu Tiram,2500,4000,Full-time, providing hardware net service support monitoring form is line support case going 5 work week,13/6/2024,https://malaysia.indeed.com/rc/clk?jk=ec0dfb56bbfb614c&bb=OgefT24C5n2ntizyt11JD3vrGavlJKzqbiwwE1dizwGqGIvZJA0JoS885cKGlRh5NbmOqs4wwSTtkP395IC42m9V8oUOMxJCxWJNiy9tWnrx0dr5fO9UhUePpdaBzuFm&xkcb=SoAb67M3_U0NbWUO0Z0BbzkdCdPP&fccid=1962f3682ebd3695&cmp=Spindex-Industries-Limited&ti=Mis+Officer&vjs=3
it manager,EPS Ventures Sdn Bhd,Nusajaya,7500,10000,Full-time ,manage oversee resource infrastructure plant providing cost effective solution meet business,13/6/2024,https://malaysia.indeed.com/rc/clk?jk=08b249cfd297d0a1&bb=OgefT24C5n2ntizyt11JD2pR_sTNZ1X7X2Y9QDyT72Hs9OCrgQ874B3MGbC0mZztkd8p4MRpyxfusb3PSRi86YWOL3RlCg-5KZhhnbIzxTE4TP07grPLR1zq8FjkuBkM&xkcb=SoAh67M3_U0NbWUO0Z0HbzkdCdPP&fccid=7907089f779ff7e5&cmp=EPS-Ventures-Sdn-Bhd&ti=IT+Manager&vjs=3
cyber security,IT Business Solutions Sdn Bhd,Subang Jaya,15000,15000,Full-time ,conduct caber security assessment penetration test component limited web mobile application server network database,14/6/2024,https://malaysia.indeed.com/rc/clk?jk=6e04e2513ac1dd46&bb=OgefT24C5n2ntizyt11JD6Jz_6wl7kExXoqhsvGOp4w2zbJnxDvBVmD1nZeFDjBv9me6B-YovclfsEswsMP_QFtoR8ND3BmS1nhfxJxT4n3_pCEU1kQqOFlDaOs6KuUk&xkcb=SoCV67M3_U0NbWUO0Z0GbzkdCdPP&fccid=b1a30e3bc4b2aa39&cmp=IT-Business-Solutions-Sdn-Bhd&ti=Penetration+Tester&vjs=3
it business development manager,Techtiera Sdn Bhd,Kuala Lumpur,12000,12000,Full-time ,develop implement marketing plan support business goal launch lead generation campaign content marketing,14/6/2024,https://malaysia.indeed.com/rc/clk?jk=d7dd5c54810d4226&bb=AQOMdWPFxDBfjMWRNyiRlSVb7w57QlZqWNwQKT8kgpI63zbvLPmULbWqrrs_zWfrDS2keyJ0cYbCXvTo5zm1U_LZ61UF5rlNxem6rb41wL99Sismk72YpSrZkwuRmN_I&xkcb=SoCC67M3_U0NF-UO0Z0fbzkdCdPP&fccid=b61face16f4785a2&cmp=Techtiera-Sdn-Bhd&ti=Business+Development+Manager&vjs=3
business administration,Apping Technology,Kuala Lumpur,3000,4000,Full-time ,review analyze client business relevant department prepare quotation upon analyzed business,13/6/2024,https://malaysia.indeed.com/rc/clk?jk=86ba08a7b3f6559f&bb=AQOMdWPFxDBfjMWRNyiRlY68rSHqtq-SEHK0AH-oUaGYAxiKDUbrlkYx6gosoTo6Qx26L8Rb8P1flsUa-yximlvPswHtyoBo6VbBpoyekXBRS9upxnbpT5Hdy1ihNBtN&xkcb=SoCr67M3_U0NF-UO0Z0dbzkdCdPP&fccid=3837100a0cea37d3&cmp=Apping-Technology&ti=Business&vjs=3
ambulance driver/ first aider,Code One Medical Services Sdn. Bhd.,Putra Heights,2000,2000,Contract,regularly oversea vehicle restocking cleaning meet exceed required standard spy certificate diploma similar background,,https://malaysia.indeed.com/rc/clk?jk=2047d68a0d18c33d&bb=AQOMdWPFxDBfjMWRNyiRlX-2iFLmUYKwDEGbmlmQjZFWmn0dQLVTY3GMzeDqIjjeRHoyiWkiasyzbDKVWzv--2AXlkCidCXslWeoXtrshXvigNe-LDl0m2zn6Cbamwq-&xkcb=SoAf67M3_U0NF-UO0Z0cbzkdCdPP&fccid=866c7b2e451b88ca&cmp=CODE-ONE-MEDICAL-SERVICES-SDN.-BHD.&ti=First+Aider&vjs=3
it security officer,Esync software services Sdn Bhd,Kuala Lumpur,8000,8000,Contract, aspect insecurity it country organization country supporting department business managed network,13/6/2024,https://malaysia.indeed.com/rc/clk?jk=5b2dedfc3243954b&bb=AQOMdWPFxDBfjMWRNyiRlW6gyfWSM77hmDbDvQj8dCRMNVUj0hOyT-O--620weQWY3cMBDGc7fYPP999j31BQKp4FyrD00ImfeppUODAft08sTjCs9pjc_2rcjy7PvU6&xkcb=SoDf67M3_U0NF-UO0Z0RbzkdCdPP&fccid=834789b763aab5c7&cmp=Esync-software-services-Sdn-Bhd&ti=Security+Officer&vjs=3
it specialist,ES Manufacturing (M) Sdn Bhd,Ulu Tiram,2500,3500,Full-time ,seek continuous improvement system troubleshooting issue   technical support manage programming,13/6/2024,https://malaysia.indeed.com/rc/clk?jk=a89eb61bed0f13ca&bb=AQOMdWPFxDBfjMWRNyiRlWjUO9oXfgMrUdWq588JR80tqbW6O1vGp6kXALknXlnvFbeuvLlPB2XW_03S6IlFvlx8R5QSDdXPJz3e_2CLRabeFxs2gfx4UWkpfXiaduEs&xkcb=SoBr67M3_U0NF-UO0Z0QbzkdCdPP&fccid=71e3dc2442c261da&cmp=ES-Manufacturing-%28M%29-Sdn-Bhd&ti=IT+Technician&vjs=3
"assistant manager, car park operation",i-City Shah Alam,Shah Alam,4500,4500,Full-time ,i providing key son executive survivor whenever new standard eating system amendment,12/6/2024,https://malaysia.indeed.com/rc/clk?jk=a002da9f3f52681c&bb=ihjsrqElHsFt1Qc_NjrABFknrTyHLM_nyajcM9IbhOqjKHEiaiuPeyhZ6d39QuHtRI9UiI0Kq4FyeJemFrAGx0jwEOAerEyT3rpeRKHbPU7o7mHjkNyY6Ievui-pgbi4&xkcb=SoDC67M3_U0NONg1bj0LbzkdCdPP&fccid=56ef1085eeaecf13&cmp=i--City-Shah-Alam&ti=Park+Manager&vjs=3
accounts assistant,Tropicana Corporation Berhad,Kota Damansara,2500,3000,Full-time ,handling account payable keep updated general accounting function duty deemed fit management,11/6/2024,https://malaysia.indeed.com/rc/clk?jk=5e1ab4ceb505110c&bb=ihjsrqElHsFt1Qc_NjrABO5Is5Oa80HwdZovxlYwS-vWzWYHXP2zrj9U4-1cqEAwMzdg_aWe9ZbWyaJgKCfwY3gmhZXyOFpdYnIYBVLubqWIA3tw2TfwGegaF9BgtOZD&xkcb=SoB267M3_U0NONg1bj0KbzkdCdPP&fccid=b984e6a6a34550bc&cmp=Tropicana-Corporation-Berhad&ti=Accounts+Assistant&vjs=3
it business analyst,Nexroar solutions sdn bhd,Petaling Jaya,2370.22,9078.16,Full-time ,3 5 business analyst system development system configuration added,11/6/2024,https://malaysia.indeed.com/rc/clk?jk=703ef7215c69fb6d&bb=ihjsrqElHsFt1Qc_NjrABDIgObu9tAcRckzDo2HQbTwoS9h-u9Y1DMHgJNl2V89dkbfxwFBwRFzjhG2_WKYx1v-g6_tA_p7nqx0R9k6AW1qWCu3Mv25gR455yOAqxek4&xkcb=SoDr67M3_U0NONg1bj0JbzkdCdPP&fccid=f9d2834e9d6b9e37&cmp=Nexroar-solutions-sdn-bhd&ti=IT+Analyst&vjs=3
junior/senior automation control engineer,PC Group,Shah Alam,4000,7000,Contract,develops document new control system concept design develops dcsplc scad him rut control program processfactory,8/6/2024,https://malaysia.indeed.com/rc/clk?jk=59472d0ef892f52e&bb=ihjsrqElHsFt1Qc_NjrABKntVvo_SoAba7ouWTEeU783XdwUK0c0qU29rtDI7n-JnYcjKiVz6V1k-hjE5v5oNhRtzBmL3lI6ncMXmvrIqA1KfvT1d9DAr0nGTblz1q81&xkcb=SoDR67M3_U0NONg1bj0PbzkdCdPP&fccid=7ecaa7ec4fc2d9f4&vjs=3
internship in information technology,I MEDIKEL PHARMACY SDN BHD,Kota Bharu,300,300,Internship,providing technical support employee troubleshooting resolving hardware software net problem,15/6/2024,https://malaysia.indeed.com/rc/clk?jk=1b79264e96cddefa&bb=ihjsrqElHsFt1Qc_NjrABLGgwpe4yiq3M22MXaGkvI1f-Z5yOpuScbKI65joWpifGAncM12EGs6fQZ0p9x4XGpFuB806rdxMaPsYh8ZZlIsCWoVq7Nzrk3EHqWDXWJ-D&xkcb=SoBl67M3_U0NONg1bj0ObzkdCdPP&fccid=3d65759cd2326972&cmp=I-MEDIKEL-PHARMACY-SDN-BHD&ti=Information+Technology+Intern&vjs=3
software developer,Talentbank,Bayan Lepas,6800,10200,Full-time,collaborate crossfunctional gather analyze client translate technical specification,19/5/2024,https://malaysia.indeed.com/rc/clk?jk=4443678111574332&bb=ihjsrqElHsFt1Qc_NjrABLq_66NQbrSO6UzrUjcw1zX4p5JMdBcA-Momz0BEl5CsVSuWbBf5BQ67fi6sUpD0aEz-UGKOfPLDRq7d2taHVUJchy5gZ7aYdOn8o7HtrUTW&xkcb=SoBM67M3_U0NONg1bj0MbzkdCdPP&fccid=5b1e3622599ece8a&cmp=Talentbank&ti=Software+Engineer&vjs=3
it project manager,Agensi Perkerjaan Career360 Sdn Bhd,Kuala Lumpur,13000,13000,Full-time,build develop project romance providing purpose direction motivation 5 7 relevant,14/6/2024,https://malaysia.indeed.com/rc/clk?jk=07bc37d13e9ff777&bb=ihjsrqElHsFt1Qc_NjrABEVlvKC48swtAenYqPeilb28jLHSb4Dc5k3xyIYatT_4sSt9rFGpIpo65IK282IlfLtCsSAYx6eC3jfC7jzcDCXlBZv5rEFDXG6UlcdwWMCb&xkcb=SoCl67M3_U0NONg1bj0DbzkdCdPP&fccid=ec5653db1ad0716e&cmp=Agensi-Perkerjaan-Career360-Sdn-Bhd&ti=IT+Project+Manager&vjs=3
assistant manager/ manager it security and governance support,Vipicks Resources Sdn Bhd,Kuala Lumpur,6000,9000,Full-time,  support response external a audit review track report audit remediation action item closure,11/6/2024,https://malaysia.indeed.com/rc/clk?jk=9938cc42909260f0&bb=ihjsrqElHsFt1Qc_NjrABCZeE7H5aodSICs_sz-_tEo3xDRCTRo8dkP1BeRd2PSUNsk4mVqKkVHCKqp8kQeNAZ8y6DblfDYgvAUqIt3paIjBo3DEymonOsO5QCyLR0YN&xkcb=SoCf67M3_U0NONg1bj0FbzkdCdPP&fccid=8e686147818bf911&cmp=Vipicks-Resources-Sdn-Bhd&ti=IT+Support&vjs=3
it assistant engineer / engineer,XMU JIAGENG EDUCATION DEVELOPMENT SDN BHD,Sepang,3000,5500,Full-time,attending classroom office facility query support regular classroom support maintenance can wireless can installation support,13/6/2024,https://malaysia.indeed.com/rc/clk?jk=664a045f57c19446&bb=mM1NbZFmQ9a1FYCnG8Pr9pfnSoPsR8RdWOxW1D8O_ZhYOZqai2qy6EfhjNDkz85bXr7zKmnqFOv-2NK00Nv5bN63F6_j9haudjvGerTOHYeTsmcy97VGdgO6K7pfsXLr&xkcb=SoDI67M3_U0NJ20-KR0JbzkdCdPP&fccid=30c0d10cf9cb4e8f&cmp=XMU-JIAGENG-EDUCATION-DEVELOPMENT-SDN-BHD&ti=IT+Assistant&vjs=3
solutions specialist - malaysian,IT Consulting Company,Kuala Lumpur,7000,10000,Permanent,account management process account planning account strategy forecast management relationship management orchestration leadership,14/6/2024,https://malaysia.indeed.com/rc/clk?jk=bd4e383f0e0450e5&bb=mM1NbZFmQ9a1FYCnG8Pr9v1MxSMqDwcFV7aKc99R2Y1OTcYRWdnaD92KU4IZcYSTQ1RzOz3tsngd7bolbVgk7NqlCCWdVE1q1SMq3WhjoGn1NX6UCKHcUS-oIVWo1bR7&xkcb=SoBv67M3_U0NJ20-KR0MbzkdCdPP&fccid=dabde96a7987435b&cmp=Merchant-Acquisition-Company&ti=Solution+Specialist&vjs=3
technical support intern,SOLS 24/7,Kuala Lumpur,800,800,Internship,technical support backed support technical department technical support  supporting,14/6/2024,https://malaysia.indeed.com/rc/clk?jk=1a45251db3647877&bb=mM1NbZFmQ9a1FYCnG8Pr9gMWHCQlTtPwR4XBk4hB2w1_LSYbM08H6-KMQPNn7pU1-UBGcPpaXZUc55H0O0V2p3Ly9h97GDtoNHxHa9ju_uyWdXVa-MWj1F_QN4HhRV_L&xkcb=SoAy67M3_U0NJ20-KR0CbzkdCdPP&fccid=b352691df90b2527&cmp=SOLS-24%252F7&ti=Technical+Support&vjs=3
inside sales representative -it hardware,Mindpec Solutions,Petaling Jaya,4500,7000,Full-time,analyze identify customer match hardware sell hardware customer via inbound channel i call chat,14/6/2024,https://malaysia.indeed.com/rc/clk?jk=7ce8406a7e6d8bc3&bb=mM1NbZFmQ9a1FYCnG8Pr9l2GOoZP70bE-parm-uU_nSWrpmTWqdX0xh6SJGs59TjR7LhDLWppmq4R5JWZOUN-muCyqsZ-OxF8eRAZdIQ3OQ6hwzENbA0eBjtAHKErTml&xkcb=SoCv67M3_U0NJ20-KR0BbzkdCdPP&fccid=38851c61b52ae003&cmp=Mindpec-Solutions&ti=Inside+Sales+Representative&vjs=3
senior network specialist,Agensi Pekerjaan Synopsis Sdn Bnd,Kuala Lumpur,13500,15000,Full-time ,supporting integration solution various techie cisco paloalto fortune net platform,12/6/2024,https://malaysia.indeed.com/rc/clk?jk=534d1f5f8ffd58df&bb=mM1NbZFmQ9a1FYCnG8Pr9sFISeRWcqQBuZ3SIDscb7QdF0QMqNuR0rvCnezeDqr1ocnyXgFenGJpMeSWl3kpLs5pRF_0OiVm6ZwcS5X5HHN49Q_dEb5qF1gxS5kJFtqZ&xkcb=SoAh67M3_U0NJ20-KR0GbzkdCdPP&fccid=593f78f6436affa5&cmp=Agensi-Pekerjaan-Synopsis-Sdn-Bnd&ti=Senior+Network+Specialist&vjs=3
logistics coordinator,Anradus Pte Ltd,Kuala Lumpur,7500,9000,Full-time ,5 on fry 800 500 am package 3000 romance prepare maintain accurate shipping stick,14/6/2024,https://malaysia.indeed.com/rc/clk?jk=4fb638e9a3e8a8bd&bb=mM1NbZFmQ9a1FYCnG8Pr9l1Vg5RrtYTiiu49TR1A0aqwd9uA30rcGYYDtPRfrG92mkGKbryFBPGR2ggYS30NdNS7YinxZJXJY3iouyC6Dm_hmtnOvH-GRCM5_qo4_A5u&xkcb=SoC867M3_U0NJ20-KR0FbzkdCdPP&fccid=3de18cfd2560ba9a&cmp=Anradus-Pte-Ltd&ti=Logistic+Coordinator&vjs=3
admin finance,CTYMARY RESOURCES SDN BHD,Puncak Alam,1800,2000,Full-time,managing office budget bookkeeping task record expense petty cash maintain accounting book record daily sale,14/6/2024,https://malaysia.indeed.com/rc/clk?jk=9ebb7155a3cbd05b&bb=hjw0ysKS29jURyhAVrJNb7JsnhGoqXIBY2omDTf1l2UgA7pwYvYUdsqKjWCf5GkzIVyyxWzg5iqK5ziwkFlvAMjZVyOfkYNbMrnZfNHo8YSS_jMmQylFuHZxRKIxvrAo&xkcb=SoCQ67M3_U0MzrUO0Z0PbzkdCdPP&fccid=6dc771d6817835c8&cmp=Faith-Fleur-Sdn-Bhd&ti=New+Graduate&vjs=3
senior executive it,Yew Lee Pacific Manufacturer Sdn Bhd,Ipoh,3500,4000,Full-time,key role senior executive vision maintenance computer system within era system run smoothly,14/6/2024,https://malaysia.indeed.com/rc/clk?jk=8fe0e14779300615&bb=hjw0ysKS29jURyhAVrJNb9yoOpjCgKtV4OytX_mAwgLJVZCSdNKPfEV4zPaIAyYWZxya9rbwyQb-bsvy9yaxax0RJOowNsC-sSFybCSgVj34LbqBz43ZHRtNXszpnvO9&xkcb=SoAk67M3_U0MzrUO0Z0ObzkdCdPP&fccid=a20340fd82fb03a5&cmp=Yew-Lee-Pacific-Manufacturer-Sdn-Bhd&ti=IT+Executive&vjs=3
